"variable","value","L1","iteration"
"Reg_a",0.845360824742268,"crossmod",23
"Reg_s",0.817204301075269,"crossmod",23
"Batch",0.893617021276596,"lasso",24
"ComBat",0.926315789473684,"lasso",24
"Avg",0.895833333333333,"lasso",24
"n_Avg",0.863157894736842,"lasso",24
"CS_Avg",0.914893617021276,"lasso",24
"Reg_a",0.863157894736842,"lasso",24
"Reg_s",0.863157894736842,"lasso",24
"Batch",0.910891089108911,"rf",24
"ComBat",0.907216494845361,"rf",24
"Avg",0.949494949494949,"rf",24
"n_Avg",0.949494949494949,"rf",24
"CS_Avg",0.938775510204082,"rf",24
"Reg_a",0.949494949494949,"rf",24
"Reg_s",0.929292929292929,"rf",24
"Batch",0.907216494845361,"svm",24
"ComBat",0.881720430107527,"svm",24
"Avg",0.96,"svm",24
"n_Avg",0.948453608247423,"svm",24
"CS_Avg",0.905263157894737,"svm",24
"Reg_a",0.948453608247423,"svm",24
"Reg_s",0.905263157894737,"svm",24
"Batch",0.910891089108911,"crossmod",24
"ComBat",0.907216494845361,"crossmod",24
"Avg",0.94,"crossmod",24
"n_Avg",0.918367346938775,"crossmod",24
